Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal ,Descripcio_dia_setmana,NK_Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_causa_vianant,Numero_morts,Numero_lesionats_lleus,Numero_lesionats_greus,Numero_victimes,Numero_vehicles_implicats,Coordenada_UTM_Y_ED50,Coordenada_UTM_X_ED50,Longitud_WGS84,Latitud_WGS84
2025S000805,6,Gràcia,31,la Vila de Gràcia,340406,Torrent de les Flors,,Dimarts,2025,2,Febrer,11,19,Tarda,,,1,,1,2,429663.379,4584719.238,2.15732330,41.40909700
2025S000806,1,Ciutat Vella,2,el Barri Gòtic,701266,Litoral (Llobregat),K103,Dimecres,2025,2,Febrer,12,1,Nit,,,,,,1,431627.700,4581413.573,2.18119679,41.37949341
2025S000807,2,Eixample,10,Sant Antoni,192502,Manso,1,Dimarts,2025,2,Febrer,11,23,Nit,,,,,,1,429752.223,4580985.616,2.15881948,41.37547729
2025S000808,10,Sant Martí,64,el Camp de l'Arpa del Clot,297001,Sant Antoni Maria Claret,,Dimecres,2025,2,Febrer,12,8,Matí,,,,1,1,2,431373.137,4585218.563,2.17772122,41.41374214
2025S000809,10,Sant Martí,72,Sant Martí de Provençals,158504,Huelva,,Dimecres,2025,2,Febrer,12,10,Matí,,,1,,1,2,432842.524,4585531.471,2.19526673,41.41668461
2025S000810,4,Les Corts,20,la Maternitat i Sant Ramon,700811,Albert Bastardas,30,Dimecres,2025,2,Febrer,12,9,Matí,,,3,,3,3,425467.322,4581756.188,2.10748957,41.38203184
2025S000811,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",163504,Isabel II,,Dimecres,2025,2,Febrer,12,10,Matí,,,1,,1,2,431803.598,4581754.351,2.18326182,41.38257764
2025S000812,2,Eixample,8,l'Antiga Esquerra de l'Eixample,191204,Mallorca,,Dimecres,2025,2,Febrer,12,11,Matí,,,1,,1,2,429356.726,4582306.058,2.15393641,41.38733544
2025S000813,8,Nou Barris,52,la Prosperitat,282650,Rio de Janeiro,127,Dimecres,2025,2,Febrer,12,12,Matí,,,,1,1,1,432000.272,4588386.166,2.18486798,41.44232503
2025S000814,6,Gràcia,28,Vallcarca i els Penitents,279600,República Argentina,88,Dimecres,2025,2,Febrer,12,11,Matí,,,1,,1,2,428713.372,4584872.592,2.14593995,41.41039446
2025S000815,8,Nou Barris,52,la Prosperitat,174307,Júlia,,Dimecres,2025,2,Febrer,12,13,Matí,,,,,,1,431184.084,4588027.546,2.17513944,41.43902549
2025S000816,9,Sant Andreu,60,Sant Andreu,209900,Meridiana,,Dimecres,2025,2,Febrer,12,9,Matí,,,2,,2,3,431890.581,4587477.645,2.18365749,41.43413299
2025S000817,2,Eixample,7,la Dreta de l'Eixample,268003,Provença,,Dimecres,2025,2,Febrer,12,13,Matí,,,1,,1,2,430216.173,4583338.881,2.16409582,41.39671280
2025S000818,7,Horta-Guinardó,37,el Carmel,185700,Llobregós,,Dimecres,2025,2,Febrer,12,16,Tarda,,,1,,1,2,429382.371,4586268.453,2.15378054,41.42302553
2025S000819,2,Eixample,6,la Sagrada Família,350308,València,,Dilluns,2025,2,Febrer,10,18,Tarda,,,1,,1,2,431074.797,4583801.691,2.17431325,41.40095528
2025S000820,2,Eixample,9,la Nova Esquerra de l'Eixample,162002,Josep Tarradellas,,Dimecres,2025,2,Febrer,12,16,Tarda,,,1,,1,2,428408.372,4582110.786,2.14261778,41.38549280
2025S000821,6,Gràcia,31,la Vila de Gràcia,341908,Torrijos,,Dimecres,2025,2,Febrer,12,0,Nit,,,1,,1,2,429726.589,4584158.300,2.15814468,41.40405037
2025S000822,3,Sants-Montjuïc,18,Sants,207406,Melcior de Palau,135-137,Dimecres,2025,2,Febrer,12,19,Tarda,,,1,,1,1,428007.786,4581618.784,2.13788566,41.38102576
2025S000823,10,Sant Martí,70,el Besòs i el Maresme,310201,Sant Ramon de Penyafort,,Dimecres,2025,2,Febrer,12,18,Tarda,,,2,,2,2,434776.575,4585488.396,2.21841220,41.41645604
2025S000824,2,Eixample,9,la Nova Esquerra de l'Eixample,268003,Provença,105,Dimecres,2025,2,Febrer,12,21,Tarda,,,1,,1,2,429087.832,4582246.838,2.15072753,41.38677839
2025S000825,7,Horta-Guinardó,35,el Guinardó,194508,Maragall,8-9,Dimecres,2025,2,Febrer,12,20,Tarda,,,,,,1,431590.453,4585930.697,2.18024068,41.42017463
2025S000826,5,Sarrià-Sant Gervasi,23,Sarrià,037350,J. V. FOIX,,Dimecres,2025,2,Febrer,12,21,Tarda,,,1,,1,2,426280.460,4583667.280,2.11698060,41.39931918
2025S000827,8,Nou Barris,44,Vilapicina i la Torre Llobeta,319104,Santa Pau,,Dimecres,2025,2,Febrer,12,22,Nit,,,1,,1,2,431494.755,4586962.468,2.17897865,41.42945929
2025S000828,5,Sarrià-Sant Gervasi,23,Sarrià,353805,Vallvidrera,22,Dimecres,2025,2,Febrer,12,12,Matí,,,1,,1,2,426139.864,4584390.069,2.11521063,41.40581610
2025S000829,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,81-91,Dijous,2025,2,Febrer,13,7,Matí,,,2,,2,2,427673.026,4583623.287,2.13364305,41.39904949
2025S000830,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal,,Dijous,2025,2,Febrer,13,8,Matí,,,2,,2,2,429831.322,4583321.359,2.15949461,41.39652147
2025S000831,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal,490-500,Dijous,2025,2,Febrer,13,8,Matí,,,1,,1,2,429432.550,4583220.028,2.15473667,41.39557391
2025S000832,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701629,Isaac Newton,2,Dijous,2025,2,Febrer,13,12,Matí,,,1,,1,2,427097.084,4584894.924,2.12660069,41.41045054
2025S000833,2,Eixample,6,la Sagrada Família,073900,Castillejos,252,Dijous,2025,2,Febrer,13,12,Matí,,,1,,1,1,431489.785,4584353.170,2.17921488,41.40595778
2025S000834,10,Sant Martí,68,el Poblenou,346800,Poblenou,,Dijous,2025,2,Febrer,13,10,Matí,,,,,,1,433601.312,4583509.542,2.20456754,41.39853671
2025S000835,5,Sarrià-Sant Gervasi,23,Sarrià,320908,Sarrià a Vallvidrera,87,Dijous,2025,2,Febrer,13,11,Matí,,,1,,1,2,425953.555,4584539.817,2.11296355,41.40714767
2025S000836,6,Gràcia,28,Vallcarca i els Penitents,116901,Esteve Terradas,37-41,Dijous,2025,2,Febrer,13,14,Tarda,,,1,,1,2,428271.896,4585215.185,2.14061766,41.41344075
2025S000837,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,171400,Joan d'Àustria,,Dijous,2025,2,Febrer,13,13,Matí,,,1,,1,2,432493.900,4582916.467,2.19138731,41.39310278
2025S000838,10,Sant Martí,64,el Camp de l'Arpa del Clot,191204,Mallorca,,Dijous,2025,2,Febrer,13,16,Tarda,,,2,,2,1,431651.118,4584550.195,2.18112262,41.40774606
2025S000839,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal,,Dijous,2025,2,Febrer,13,15,Tarda,,,3,,3,2,429831.322,4583321.359,2.15949461,41.39652147
2025S000840,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701266,Litoral (Llobregat),K150,Dijous,2025,2,Febrer,13,17,Tarda,,,1,,1,2,428987.700,4578250.530,2.14999830,41.35077608
2025S000841,9,Sant Andreu,59,el Bon Pastor,701265,Litoral (Besòs),K15,Dijous,2025,2,Febrer,13,18,Tarda,,,1,,1,2,433925.278,4588192.736,2.20793076,41.44074369
2025S000842,3,Sants-Montjuïc,11,el Poble Sec,114000,Espanya,,Dijous,2025,2,Febrer,13,18,Tarda,,,1,,1,2,428989.313,4580940.290,2.14970250,41.37500206
2025S000843,4,Les Corts,19,les Corts,144601,Diagonal,,Dijous,2025,2,Febrer,13,20,Tarda,Desobeir el senyal del semàfor,,2,,2,1,428145.431,4582763.570,2.13939579,41.39134872
2025S000844,10,Sant Martí,73,la Verneda i la Pau,153205,Guipúscoa,,Dijous,2025,2,Febrer,13,17,Tarda,,,1,,1,2,433653.973,4586136.524,2.20490924,41.42220161
2025S000845,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",046409,Born,16,Divendres,2025,2,Febrer,14,3,Nit,,,,,,1,431764.257,4581960.831,2.18276808,41.38443402
2025S000846,9,Sant Andreu,57,la Trinitat Vella,028407,Ausona,,Dijous,2025,2,Febrer,13,21,Tarda,,,1,,1,2,432557.457,4589537.907,2.19140857,41.45274538
2025S000847,8,Nou Barris,45,Porta,282650,Rio de Janeiro,59X,Dijous,2025,2,Febrer,13,22,Nit,,,2,,2,2,431588.025,4587717.929,2.18000927,41.43627141
2025S000848,1,Ciutat Vella,1,el Raval,198804,Paral·lel,36,Divendres,2025,2,Febrer,14,8,Matí,,,2,,2,1,430934.440,4580915.689,2.17296353,41.37494986
2025S000849,2,Eixample,5,el Fort Pienc,100800,Diputació,415-419,Divendres,2025,2,Febrer,14,9,Matí,,,2,,2,2,431372.088,4583545.176,2.17789854,41.39867037
2025S000850,7,Horta-Guinardó,33,el Baix Guinardó,335406,Thous,34,Divendres,2025,2,Febrer,14,9,Matí,,,,,,1,430482.964,4585298.830,2.16706172,41.41438853
2025S000851,7,Horta-Guinardó,33,el Baix Guinardó,238400,Padilla,387,Divendres,2025,2,Febrer,14,11,Matí,,,1,,1,1,430630.342,4585022.705,2.16885668,41.41191430
2025S000852,4,Les Corts,19,les Corts,144601,Diagonal,,Divendres,2025,2,Febrer,14,10,Matí,,,2,,2,2,427954.947,4582701.104,2.13712502,41.39076907
2025S000853,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,104709,Dominics,,Divendres,2025,2,Febrer,14,11,Matí,,,1,,1,2,427528.204,4584948.026,2.13175206,41.41096781
2025S000854,3,Sants-Montjuïc,13,la Marina de Port,369408,Zona Franca,260,Divendres,2025,2,Febrer,14,10,Matí,,,1,,1,2,427859.852,4579756.855,2.13633831,41.36424277
2025S000855,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana,32-34,Divendres,2025,2,Febrer,14,10,Matí,,,,,,1,431309.139,4582047.580,2.17731551,41.38517658
2025S000856,4,Les Corts,19,les Corts,144601,Diagonal,,Dimecres,2025,2,Febrer,12,18,Tarda,,,1,,1,2,427206.997,4582445.169,2.12821035,41.38839659
2025S000857,3,Sants-Montjuïc,15,Hostafrancs,045803,Bordeta,,Divendres,2025,2,Febrer,14,17,Tarda,Altres,,1,,1,1,428380.314,4580688.630,2.14245038,41.37268144
2025S000858,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",201400,Picasso,18,Divendres,2025,2,Febrer,14,14,Tarda,Desobeir el senyal del semàfor,,2,,2,1,431810.069,4582270.417,2.18328109,41.38722626
2025S000859,7,Horta-Guinardó,41,la Vall d'Hebron,701268,Dalt (Llobregat),S4,Divendres,2025,2,Febrer,14,19,Tarda,,,4,,4,2,428786.858,4587440.808,2.14651650,41.43353185
2025S000860,3,Sants-Montjuïc,15,Hostafrancs,169409,Corts Catalanes,263-265,Divendres,2025,2,Febrer,14,20,Tarda,,,1,,1,2,428452.717,4580502.018,2.14333812,41.37100714
2025S000861,9,Sant Andreu,60,Sant Andreu,221950,Mossèn Clapés,18,Divendres,2025,2,Febrer,14,18,Tarda,,,1,,1,1,432233.457,4588365.485,2.18766144,41.44215849
2025S000862,2,Eixample,5,el Fort Pienc,238400,Padilla,159,Divendres,2025,2,Febrer,14,19,Tarda,,,1,,1,4,432036.216,4583580.477,2.18583858,41.39904476
2025S000863,2,Eixample,6,la Sagrada Família,289105,Rosselló,,Divendres,2025,2,Febrer,14,22,Nit,,,1,,1,2,431180.379,4584467.183,2.17550051,41.40695821
2025S000864,4,Les Corts,21,Pedralbes,701501,B-20 (Llobregat),K47,Divendres,2025,2,Febrer,14,17,Tarda,,,2,,2,1,425061.360,4581835.805,2.10262512,41.38271119
2025S000865,8,Nou Barris,53,la Trinitat Nova,120807,Favència,,Divendres,2025,2,Febrer,14,14,Tarda,,,1,,1,2,432001.247,4588873.702,2.18482474,41.44671617
2025S000866,2,Eixample,5,el Fort Pienc,146902,Glòries Catalanes,,Divendres,2025,2,Febrer,14,22,Nit,,,2,,2,2,432041.996,4583976.735,2.18586321,41.40261423
2025S000867,2,Eixample,7,la Dreta de l'Eixample,018505,Aragó,231,Dissabte,2025,2,Febrer,15,0,Nit,,,,,,2,430040.321,4582624.259,2.16207504,41.39026115
2025S000868,7,Horta-Guinardó,33,el Baix Guinardó,006608,Alcalde de Móstoles,50,Dissabte,2025,2,Febrer,15,2,Nit,,,,,,1,430355.515,4584968.054,2.16557496,41.41139830
2025S000869,8,Nou Barris,48,la Guineueta,351901,Valldaura,,Divendres,2025,2,Febrer,14,22,Nit,,,1,,1,2,430960.452,4587988.157,2.17246731,41.43865152
2025S000870,10,Sant Martí,64,el Camp de l'Arpa del Clot,018505,Aragó,,Divendres,2025,2,Febrer,14,23,Nit,,,1,,1,2,431934.162,4584454.656,2.18451949,41.40690960
2025S000871,10,Sant Martí,68,el Poblenou,700667,Jaume Vicens i Vives,,Dissabte,2025,2,Febrer,15,1,Nit,,,,,,1,433443.302,4582903.439,2.20274414,41.39306461
2025S000872,9,Sant Andreu,57,la Trinitat Vella,209900,Meridiana,728,Dijous,2025,2,Febrer,13,18,Tarda,,,1,,1,2,432381.924,4589336.789,2.18932971,41.45091920
2025S000873,10,Sant Martí,70,el Besòs i el Maresme,195409,Maresme,,Dissabte,2025,2,Febrer,15,10,Matí,,,1,,1,2,434324.941,4585257.031,2.21303357,41.41433539
2025S000874,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes,,Divendres,2025,2,Febrer,14,18,Tarda,,,,,,1,431648.432,4583591.240,2.18119883,41.39910881
2025S000875,2,Eixample,8,l'Antiga Esquerra de l'Eixample,350308,València,109-111,Dissabte,2025,2,Febrer,15,13,Matí,,,1,,1,2,429392.834,4582171.193,2.15438396,41.38612392
2025S000876,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,321605,Pau Alsina,123,Dissabte,2025,2,Febrer,15,12,Matí,,,2,,2,3,429953.149,4584975.955,2.16076020,41.41143447
2025S000877,9,Sant Andreu,63,Navas,346402,Trinxant,,Dissabte,2025,2,Febrer,15,13,Matí,,,1,,1,2,431752.730,4585588.351,2.18222106,41.41710504
2025S000878,9,Sant Andreu,57,la Trinitat Vella,701501,B-20 (Llobregat),K165,Dissabte,2025,2,Febrer,15,13,Matí,,,5,,5,2,432838.987,4589349.786,2.19479985,41.45107466
2025S000879,3,Sants-Montjuïc,18,Sants,231502,Numància,4-6,Dissabte,2025,2,Febrer,15,15,Tarda,,,1,,1,2,428310.701,4581655.172,2.14150367,41.38138055
2025S000880,9,Sant Andreu,62,el Congrés i els Indians,194406,Maragall,150-152,Dissabte,2025,2,Febrer,15,11,Matí,,,1,,1,1,431442.502,4586259.793,2.17843304,41.42312608
2025S000881,8,Nou Barris,53,la Trinitat Nova,004409,Aiguablava,81,Dissabte,2025,2,Febrer,15,18,Tarda,Creuar per fora pas de vianants,,,1,1,1,432072.542,4589330.987,2.18562671,41.45084081
2025S000882,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,604,Diumenge,2025,2,Febrer,16,4,Nit,,,,,,2,430307.643,4582245.296,2.16531582,41.38687116
2025S000883,9,Sant Andreu,63,Navas,121402,Felip II,,Diumenge,2025,2,Febrer,16,7,Matí,,,1,,1,2,432508.776,4585577.910,2.19126829,41.41707490
2025S000884,4,Les Corts,19,les Corts,066508,Carles III,68-78,Diumenge,2025,2,Febrer,16,9,Matí,,,1,,1,2,427165.404,4582013.342,2.12776485,41.38450353
2025S000885,10,Sant Martí,65,el Clot,018505,Aragó,621,Diumenge,2025,2,Febrer,16,11,Matí,,,1,,1,2,432192.097,4584733.462,2.18757393,41.40944254
2025S000886,9,Sant Andreu,60,Sant Andreu,209900,Meridiana,392-404,Diumenge,2025,2,Febrer,16,14,Tarda,,,1,,1,2,431880.279,4587160.483,2.18356996,41.43127555
2025S000887,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,028000,Augusta,189,Dissabte,2025,2,Febrer,15,20,Tarda,,,,,,2,428253.941,4583482.535,2.14060835,41.39783387
2025S000888,2,Eixample,10,Sant Antoni,363809,Villarroel,,Diumenge,2025,2,Febrer,16,19,Tarda,,,2,,2,2,429938.148,4581711.735,2.16095863,41.38203344
2025S000889,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,645,Diumenge,2025,2,Febrer,16,18,Tarda,,,1,,1,2,426268.304,4582116.216,2.11702412,41.38534831
2025S000890,1,Ciutat Vella,1,el Raval,198804,Paral·lel,74,Diumenge,2025,2,Febrer,16,21,Tarda,,,1,,1,2,430578.975,4580942.337,2.16871013,41.37515927
2025S000891,2,Eixample,9,la Nova Esquerra de l'Eixample,287201,Roma,,Dilluns,2025,2,Febrer,17,5,Nit,,,,,,1,429393.426,4582076.681,2.15440206,41.38527274
2025S000892,9,Sant Andreu,57,la Trinitat Vella,701266,Litoral (Llobregat),K0,Dilluns,2025,2,Febrer,17,7,Matí,,,,1,1,2,432968.510,4589200.555,2.19636698,41.44974143
2025S000893,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,223606,Muntaner,379-381,Dilluns,2025,2,Febrer,17,9,Matí,,,,,,2,428411.050,4583641.840,2.14246874,41.39928268
2025S000894,10,Sant Martí,64,el Camp de l'Arpa del Clot,297001,Sant Antoni Maria Claret,272-274,Dilluns,2025,2,Febrer,17,8,Matí,,,1,,1,2,431315.578,4585146.207,2.17704080,41.41308553
2025S000895,10,Sant Martí,71,Provençals del Poblenou,701414,C-31,K2080,Dilluns,2025,2,Febrer,17,7,Matí,,,1,,1,2,433723.918,4585600.717,2.20580495,41.41738151
2025S000896,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,,Dilluns,2025,2,Febrer,17,11,Matí,,,1,,1,2,431266.996,4583221.108,2.17667828,41.39574261
2025S000897,3,Sants-Montjuïc,13,la Marina de Port,280202,Mossèn Amadeu Oller,,Dissabte,2025,2,Febrer,8,20,Tarda,,,1,,1,1,428120.788,4580141.485,2.13941222,41.36773035
2025S000898,3,Sants-Montjuïc,18,Sants,296406,Sant Antoni,36-40,Dilluns,2025,2,Febrer,17,10,Matí,,,1,,1,1,428074.600,4581226.580,2.13873120,41.37749930
2025S000899,2,Eixample,7,la Dreta de l'Eixample,148307,Gràcia,,Dilluns,2025,2,Febrer,17,12,Matí,,,1,,1,1,430456.328,4582637.209,2.16704897,41.39041388
2025S000900,2,Eixample,5,el Fort Pienc,286504,Roger de Flor,107,Dilluns,2025,2,Febrer,17,13,Matí,,,1,,1,2,431284.049,4583184.720,2.17688638,41.39541633
2025S000901,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100800,Diputació,165,Dilluns,2025,2,Febrer,17,7,Matí,Altres,,1,,1,1,429776.496,4581985.051,2.15899383,41.38448101
2025S000902,2,Eixample,9,la Nova Esquerra de l'Eixample,320704,Sarrià,1-3,Dilluns,2025,2,Febrer,17,15,Tarda,,,1,,1,2,428828.722,4582581.959,2.14758937,41.38977381
2025S000903,2,Eixample,9,la Nova Esquerra de l'Eixample,227800,Nicaragua,,Dilluns,2025,2,Febrer,17,14,Tarda,,,2,,2,2,428500.637,4581652.192,2.14377533,41.38137062
2025S000904,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209900,Meridiana,,Dilluns,2025,2,Febrer,17,15,Tarda,,,1,,1,1,432130.093,4583673.448,2.18695108,41.39989006
2025S000905,10,Sant Martí,73,la Verneda i la Pau,015201,Andrade,253-259,Dilluns,2025,2,Febrer,17,13,Matí,,,1,,1,3,433799.584,4585920.320,2.20667529,41.42026633
2025S000906,2,Eixample,6,la Sagrada Família,325005,Sicília,,Dilluns,2025,2,Febrer,17,16,Tarda,,,1,,1,2,430793.622,4584087.638,2.17091715,41.40350654
2025S000907,8,Nou Barris,47,Can Peguera,349808,Urrutia,86,Dilluns,2025,2,Febrer,17,17,Tarda,,,2,,2,2,430654.101,4587585.373,2.16884688,41.43499738
2025S000908,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,,Dilluns,2025,2,Febrer,17,12,Matí,,,,,,1,425755.734,4581989.808,2.11090984,41.38416263
2025S000909,3,Sants-Montjuïc,18,Sants,701433,Mig (Ascendent),K7,Dilluns,2025,2,Febrer,17,16,Tarda,,,1,,1,2,427518.764,4580549.611,2.13216576,41.37135218
2025S000910,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,032700,Balmes,,Dilluns,2025,2,Febrer,17,20,Tarda,,,1,,1,2,429197.144,4583444.585,2.15189473,41.39757571
2025S000911,10,Sant Martí,64,el Camp de l'Arpa del Clot,161101,Independència,,Divendres,2025,2,Febrer,14,16,Tarda,,,1,,1,2,431934.162,4584454.656,2.18451949,41.40690960
2025S000912,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",201400,Picasso,,Dilluns,2025,2,Febrer,17,19,Tarda,Desobeir el senyal del semàfor,,1,,1,1,431805.988,4582306.491,2.18322821,41.38755082
2025S000913,3,Sants-Montjuïc,18,Sants,172403,Joan Güell,60-62,Dilluns,2025,2,Febrer,17,19,Tarda,Creuar per fora pas de vianants,,1,,1,1,427624.397,4581410.693,2.13332589,41.37911714
2025S000914,3,Sants-Montjuïc,13,la Marina de Port,135203,Foc,,Dilluns,2025,2,Febrer,17,21,Tarda,,,1,,1,2,428458.713,4579056.191,2.14358045,41.35798558
2025S000915,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101008,Tibidabo,53X-55X,Dimarts,2025,2,Febrer,18,1,Nit,,,,1,1,1,427420.023,4585409.457,2.13040244,41.41511396
2025S000916,3,Sants-Montjuïc,18,Sants,017706,Antoni de Capmany,81-83,Dilluns,2025,2,Febrer,17,14,Tarda,,,,,,1,427706.564,4580912.207,2.13436791,41.37463485
2025S000917,9,Sant Andreu,60,Sant Andreu,322007,Segre,70,Dilluns,2025,2,Febrer,17,19,Tarda,Creuar per fora pas de vianants,,2,,2,2,432707.920,4587264.105,2.19346327,41.43227865
2025S000918,4,Les Corts,21,Pedralbes,144601,Diagonal,694-696,Dimarts,2025,2,Febrer,18,8,Matí,,,1,,1,2,425818.017,4582082.484,2.11164331,41.38500308
2025S000919,4,Les Corts,21,Pedralbes,701501,B-20 (Llobregat),K52,Dimarts,2025,2,Febrer,18,9,Matí,,,1,,1,1,425345.715,4582258.457,2.10597345,41.38654428
2025S000920,8,Nou Barris,49,Canyelles,701501,B-20 (Llobregat),K140,Dimarts,2025,2,Febrer,18,8,Matí,,,1,,1,3,430808.390,4588463.431,2.17059283,41.44291903
2025S000921,6,Gràcia,31,la Vila de Gràcia,100300,Diamant,8,Dilluns,2025,2,Febrer,17,12,Matí,,,,,,1,429518.318,4584149.537,2.15565426,41.40395319
2025S000922,2,Eixample,8,l'Antiga Esquerra de l'Eixample,144601,Diagonal,445-447,Dimarts,2025,2,Febrer,18,11,Matí,,,1,,1,4,428967.488,4583013.555,2.14919835,41.39367332
2025S000923,3,Sants-Montjuïc,12,la Marina del Prat Vermell,369408,Zona Franca,19,Dimarts,2025,2,Febrer,18,12,Matí,,,2,,2,2,428519.001,4578434.425,2.14437441,41.35239088
2025S000924,3,Sants-Montjuïc,15,Hostafrancs,222603,Moianès,79,Dimarts,2025,2,Febrer,18,9,Matí,,,4,,4,2,428383.821,4580920.116,2.14246496,41.37476668
2025S000925,4,Les Corts,19,les Corts,144601,Diagonal,632,Dimarts,2025,2,Febrer,18,9,Matí,,,2,,2,2,427948.613,4582755.864,2.13704274,41.39126171
2025S000926,4,Les Corts,20,la Maternitat i Sant Ramon,065200,Cardenal Reig,2,Dimarts,2025,2,Febrer,18,12,Matí,,,1,,1,2,426023.719,4581080.509,2.11422565,41.37599767
2025S000927,9,Sant Andreu,63,Navas,297001,Sant Antoni Maria Claret,281-283,Dimarts,2025,2,Febrer,18,9,Matí,,,1,,1,2,431805.555,4585654.829,2.18284560,41.41770827
2025S000928,9,Sant Andreu,61,la Sagrera,039709,Berenguer de Palou,64-66,Dimarts,2025,2,Febrer,4,17,Tarda,,,1,,1,2,432571.100,4586313.659,2.19193190,41.42370680
2025S000929,7,Horta-Guinardó,41,la Vall d'Hebron,352507,Vall d'Hebron,138X,Dimarts,2025,2,Febrer,18,14,Tarda,,,1,,1,1,428476.146,4586483.919,2.14291122,41.42488593
2025S000930,4,Les Corts,21,Pedralbes,193108,Manuel Girona,20,Dimarts,2025,2,Febrer,18,17,Tarda,,,1,,1,2,426708.411,4582630.409,2.12222508,41.39001967
2025S000931,2,Eixample,7,la Dreta de l'Eixample,032700,Balmes,166,Dimarts,2025,2,Febrer,18,18,Tarda,,,1,,1,2,429501.284,4583134.526,2.15556876,41.39480986
2025S000932,6,Gràcia,28,Vallcarca i els Penitents,352507,Vall d'Hebron,86-98,Dimarts,2025,2,Febrer,18,16,Tarda,,,1,,1,1,428312.701,4586075.135,2.14100389,41.42118961
2025S000933,2,Eixample,6,la Sagrada Família,350308,València,485-487,Dimarts,2025,2,Febrer,18,16,Tarda,,,,,,2,431473.881,4584207.296,2.17904114,41.40464257
2025S000934,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,650,Dimarts,2025,2,Febrer,18,21,Tarda,,,2,,2,2,430729.861,4582658.459,2.17031800,41.39062889
2025S000935,2,Eixample,10,Sant Antoni,363809,Villarroel,,Dimarts,2025,2,Febrer,18,17,Tarda,,,2,,2,1,429834.070,4581818.313,2.15970168,41.38298427
2025S000936,2,Eixample,7,la Dreta de l'Eixample,191204,Mallorca,333,Dimarts,2025,2,Febrer,18,19,Tarda,Desobeir el senyal del semàfor,,2,,2,1,430722.322,4583661.888,2.17011297,41.39966581
2025S000937,8,Nou Barris,52,la Prosperitat,351708,Pablo Iglesias,109-111,Dimecres,2025,2,Febrer,19,0,Nit,,,,,,1,431846.800,4588784.194,2.18298605,41.44589690
2025S000938,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",359109,Lluís Companys,,Dimecres,2025,2,Febrer,19,2,Nit,,,,,,1,431791.368,4582425.957,2.18303991,41.38862558
2025S000939,10,Sant Martí,65,el Clot,153205,Guipúscoa,,Dimecres,2025,2,Febrer,19,5,Nit,,,1,,1,4,432695.295,4585200.751,2.19354196,41.41369359
2025S000940,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,700892,Garcia Fària,77,Dimarts,2025,2,Febrer,18,22,Nit,,,1,,1,2,434507.495,4584218.471,2.21533022,41.40499623
2025S000941,3,Sants-Montjuïc,18,Sants,701433,Mig (Ascendent),K14,Dimecres,2025,2,Febrer,19,9,Matí,,,1,,1,2,427334.300,4581216.555,2.12988025,41.37734245
2025S000942,8,Nou Barris,50,les Roquetes,701268,Dalt (Llobregat),K142,Dimecres,2025,2,Febrer,19,7,Matí,,,2,,2,3,430987.104,4588550.726,2.17272200,41.44372066
